cambioResidencia,viajar,empresa,ciudad,areaName,fechaHoraPublicacion,fechaPublicacion,experienciaAnos,skills,provincia,idiomas,descripcionTitulo,descripcion,tipoTrabajo,tipoContrato,salarioDescripcion,salario,titulo,edadMaxima,edadMinima,educacionMinima,cantidadVacante,modalidadTrabajo,empresaVerificada,anuncioRelevante,aptoDiscapacitado,promedioEmpresa
False,False,HARDWARE DOCTOR,Ecuador,Mantenimiento y Reparaciones Técnicas,2024-08-12T15:20:52,,2,,Pichincha,,Tecnico de Sotfware,Estamos en la búsqueda de un Técnico de Software altamente capacitado y con un mínimo de 2 años de experiencia en el sector. La persona ideal debe contar con sólidos conocimientos en la línea de soporte técnico de computadoras. impresoras.	Capacitación y soporte a usuarios finales.	Disponibilidad inmediata 	Excelentes habilidades interpersonales y de comunicación.	Estudios en sistemas o similares 	Salario competitivo acorde a la experiencia.,Tiempo Completo,Contrato por tiempo indefinido,A convenir,0,Mantenimiento y soporte técnico,30,22,Educación Técnico/Profesional,1,Presencial,False,False,False,
False,False,Goddard Catering Group,Ecuador,Hostelería / Turismo,2024-08-12T12:30:29,,1,Servicio al cliente,Pichincha,Español ,con movilizacion,Buscamos un Ayudante de Cocina apasionado por la atención al cliente. Debe ser diligente. organizado y dispuesto a colaborar en todas las tareas relacionadas con el servicio de alimentos:	-Título de Bachiller o Carreras técnias como: Gastronomía.	-1 año de experiencia previa en catering. servicio de alimentos. o roles similares.	-Conocimientos en normas de higiene y BPMs.	-Contar con movilización propia.	-Disponibilidad para trabajar en horarios rotativos.	¿Estás listo/a para unirte a una aventura emocionante y llena de desafíos? 	,Tiempo Completo,Otro tipo de contrato,463.00 US$ (Mensual),463,ayudante de cocina para comedor industrial,35,21,Educación Técnico/Profesional,6,Presencial,False,False,True,4.3
False,False,SERTECPRIV CIA LTDA,Ecuador,Docencia,2024-08-12T12:21:41,,5,,Pichincha,,Para escuela de Guardias de Seguridad,Diseñar programas de capacitación técnica de acuerdo con los requisitos de la organización	Confeccionar horarios de capacitación y la agenda del aula	Impartir el contenido del curso de acuerdo con los objetivos		Para lo cual debes cumplir con los siguientes requisitos:	1. Ser ecuatoriano o extranjero con autorizacion para trabajar	2. Tener entre 28 y 69 años	3. Certificado de reconocimiento de evaluación psiquiatrica. psicólogica forense y de análisis toxicologico	4. No tener antecedentes penales	5. Experiencia laboral mínima 5 años en conocimiento de armas de fuego. tipo de armas. manipulación.arme . desarme. munición. caracteristicas individuales. técnicas de tiro. seguridad con las armas de fuego en instalaciones de tiro	6. Certificación por competencias laborales en formador de formadores. avalado por el Ministerio de Trabajo	7. Curso instructor de armas (150 Horas)	8. Para miembros de Fuerzas Armadas y Policia Nacional en servicio pasivo (certificado de no haner sido dado de baja y/o destituido por mala conducta. acto administrativo u orden judicial)		,Por Horas,Contrato de obra o labor,A convenir,0,Capacitador/a armas,0,28,Universidad,2,Híbrido,False,False,False,
False,False,RyA Tech,Ecuador,Ventas,2024-08-11T14:06:47,,2,Dirección de ventas. Gestión de ventas. Marketing. Ventas. Asesoría comercial,Pichincha,Español ,Con Experiencia,Se requiere asesor comercial / vendedor con experiencia en la cuidad de Quito.		Ventas Online via whatsapp. la empresa propociona el flujo de clientes interesados los cuales deberan ser atendidos por el asesor comercial previamente capacitado por nuestra empresa.		Requisitos:	Fluides de palabra. buena redaccion. empatia. dominio del computador. entusiasta. puntual. organizado. y responsable.		 Cumplimiento de meta asignado. cotizaciones y cierres de ventas diaros. que pueda superar metas de la empresa y personales. para contratacion inmediata.		Indispensable tener experiencia en ventas de cualquier tipo. (Minimo 2 años de experiencia)		Conocimientos: Microsoft Excel. Microsoft Outlook. Whatsapp.,Medio Tiempo,Otro tipo de contrato,A convenir,0,Asesor/a comercial,50,20,Bachillerato / Educación Media,10,Presencial,False,False,True,
False,False,BUSINESS PRAKTIKO PRAKBUSINESS CIA LTDA,Ecuador,Informática / Telecomunicaciones,2024-08-09T11:09:06,,1,Java. Python. ASP.NET MVC Web API. HTML 5,Pichincha,,On line,Proponer mejoras a diseños y procesos actuales del software PRAKTIKO y aplicativos.	Desarrollar software para funcionamiento y soporte web conforme arquitectura vigente.	Colaborar con el equipo actual de desarrollo en el impulso de nuevos proyectos tanto en back como en front.,Medio Tiempo,Otro tipo de contrato,A convenir,0,Desarrollador full stack,99,20,Educación Técnico/Profesional,1,,False,False,True,
False,False,Corporación Fernandez S.A.,Ecuador,Legal / Asesoría,2024-08-09T10:57:46,,,Asesoría legal,Pichincha,,,Los abogados. al proteger los derechos de sus clientes y defender la causa de la justicia. procurarán apoyar los derechos humanos y las libertades fundamentales reconocidos por el derecho nacional e internacional. y en todo momento actuarán con libertad y diligencia. de conformidad con la ley y las reglas y normas ...		Funciones:		Brindar orientación legal a sus clientes.	Representar a sus clientes en los tribunales. en asuntos privados de índole legal y ante entidades gubernamentales.	Investigar. recopilar evidencia. argumentar la defensa de su cliente de acuerdo a la ley vigente.			,Tiempo Completo,Contrato por tiempo determinado,2.200.00 US$ (Mensual),2200,Abogado Jurido,48,19,Universidad,50,Presencial,False,False,False,4.2
False,False,SERVICIOS DE APOYO SAN LUIS SPA,Chile,Ventas,2024-08-09T09:55:41,,2,,Pichincha,,,Importante empresa multinacional de seguridad se encuentra en búsqueda de Ejecutivo/a comercial con experiencia en venta de Servicios y productos asociados quien tendrá como objetivo principal la generación de ventas de servicios de profesionales y proyectos relacionados B2B. 	Buscamos sumar a nuestro equipo a persona con alta motivación. con una alta capacidad para plantear objetivos y estrategias eficaces para alcanzar ventas a corto plazo. por lo mismo es requisito que cuente con cartera de clientes. 	Funciones principales: 	• Prospección y generación de nuevas oportunidades de negocios con clientes potenciales. 	• Promoción y venta de servicios y productos de seguridad (idealmente) 	• Generar reuniones con clientes. preparación de propuestas. negociación y cierre de ventas de servicios. 	• Experiencia mínima de 2 año en cargo comercial relacionado. 	Requisitos indispensables:	• Titulo nivel Superior. Ingeniería Comercial o afín. 	• Cartera de clientes activa (comprobable y excluyente) 	• Experiencia en negociación y cierre de tratos con clientes. 	• Office y Excel a nivel intermedio (Informes de gestión y presentaciones). 	• Disponibilidad para trabajo hibrido. 	Se ofrece una contratación estable. sueldo base acorde al mercado. comisiones sin tope. entre otros beneficios.	 Si esta oportunidad laboral es de tu interés. postula con nuestro equipo.			,Tiempo Completo,Contrato por tiempo indefinido,A convenir,0,Ejecutivo/a Comercial (KAM),,,Educación Técnico/Profesional,2,Híbrido,False,False,True,
False,False,R&A SOLUTIONS,Ecuador,Ventas,2024-08-09T09:55:41,,1,Dirección de ventas. Gestión de ventas. Ventas. Asesoría comercial,Pichincha,Español ,Con Experiencia,Se requiere asesor de ventas/vendedor con experiencia en la cuidad de Quito.		Ventas Online via whatsapp. la empresa propociona el flujo de clientes interesados los cuales deberan ser atendidos por el asesor de ventas previamente capacitado por nuestra empresa.		Requisitos:	Fluides de palabra. buena redaccion. empatia. dominio del computador. entusiasta. puntual. organizado. y responsable.		Se requiere cumplimiento de meta asignado. cotizaciones y cierres de ventas diaro. que pueda superar metas de la empresa y personales. para contratacion inmediata.		Indispensable tener experiencia en ventas de cualquier tipo.		Conocimientos: Microsoft Excel. Microsoft Outlook. Whatsapp		,Medio Tiempo,Otro tipo de contrato,A convenir,0,Agente de ventas,50,20,Bachillerato / Educación Media,8,Presencial,False,False,True,
False,False,Refua Acupuntura,Ecuador,Medicina / Salud,2024-08-09T09:55:41,,1,Salud,Pichincha,,,Estamos en la busca de acupunturistas. Fisioterapistas. quiroprácticos y osteopatas con títulos certificados. para trabajar en nuevo proyecto de medicina a domicilio. qué tengan facilidad de movilización y tiempo para trabajar en esta modalidad,Por Horas,Otro tipo de contrato,A convenir,0,Tarapistas,,,Educación Técnico/Profesional,5,Híbrido,False,False,False,
False,False,ESMATEX S.A.,Ecuador,Diseño / Artes gráficas,2024-08-08T15:47:54,,,,Pichincha,,Tiempo parcial,Detalles de la oferta:		Perfil: Estudiante (Pasante) o recién egresada 	Experiencia: 1 año comprobable en diseño grafico o afines 	Horario: A convenir	Disponibilidad inmediata		- Experiencia comprobada en Diseño Grafico vectorial .		- Excelentes habilidades de comunicación y apertura al aprendizaje.		Responsabilidades:		- Realizar dibujos en pixeles para piezas textiles.		- Ilustración vectorial para prendas.,Medio Tiempo,Contrato de Aprendizaje,A convenir,0,Diseñadora Grafica Junior,30,19,Educación Técnico/Profesional,1,Presencial,False,False,True,3.3
False,False,Thc,Ecuador,Ventas,2024-08-08T15:47:54,,,Reclutamiento,Pichincha,Español ,Tiempo completo,Mbrindar soporte en toda el área de talento humano saber sobre plataformas de Mies sut. mdt etc	Contribuir al la comida y las liquidaciones de la empresa ,Tiempo Completo,Contrato por tiempo indefinido,460.00 US$ (Mensual),460,Asistente de talento humano,,,Universidad,1,Presencial,False,False,False,
False,False,Club Los Chillos,Ecuador,Ingeniería,2024-08-08T14:11:55,,2,Adobe Photoshop,Pichincha,,Analista de mercadeo y tecnologia,Importante Empresa Social Cultural y Deportiva. requiere contratar un Analista de mercadeo y/o tecnología.		Requisitos:		•	Título de tercer nivel en Ingeniería Sistemas. y tecnología en marketing 		•	Conocimientos en marketing		Funciones:		•	Mantenimiento preventivo y correctivo Software y Hardware	•	Soporte a Usuarios software y hardware	•	Conocimientos de las TIC – Redes. servidores. base de datos	•	Informática	•	Manejo Redes sociales	•	Reparación equipos de computación	•	Manejo herramientas multimedia	•	Marketing digital community manager comunicación	•	Adm. Campañas de marketing digital adm Redes sociales presentación de Servicios a Clientes		Condiciones contractuales:		•	Contrato  Tiempo Completo	•	Renta Bruta: Sueldo a convenir 	•	Horario Fijo		Capacitación e inducción	Dirección de Domicilio:	Que viva en el Valle de los Chillos de preferencia ( no excluyente)		,Tiempo Completo,Contrato por tiempo indefinido,A convenir,0,Analista de mercadeo y tecnologia,35,25,Universidad,1,Presencial,False,False,False,4.3
False,False,BROKERSOTER GLOBAL INSURANCE INTERMEDIARIA DE REASEGUROS S.A.,Ecuador,Ventas,2024-08-08T14:11:55,,1,Ventas,Pichincha,,Seguros Salud. Vida. Ramos Generales,Asesor Comercial de Seguros	Función:	Asesoría y comercialización de Seguros	Requisitos:	Conocimientos en seguros o aseguradoras	Experiencia mínima 2 años en: 	Medicina prepagada	Seguros de vida	Ramos generales	Excelente actitud y carisma	Beneficios:	Sueldo + Beneficios de Ley	Comisiones	Capacitación Constante 		Lugar: Quito. Sector la Carolina,Tiempo Completo,Contrato por tiempo indefinido,500.00 US$ (Mensual),500,Asesor,0,18,Bachillerato / Educación Media,2,Presencial,False,False,True,
True,True,DINAMIKA GROUP S.A.C.,Perú,Ventas,2024-08-08T14:11:54,,,Adaptación al cambio,Pichincha,Inglés ,Tiempo completo,	Funciones		 Apoyar en la planificación. coordinación y ejecución de de las acciones de 	 gerencia general	 Responsable de licitaciones publicas. hacer seguimiento a las demás areas para la elaboración de documentación técnica.	 Encargada de todo el archivo a cargo de Gerencia General	Atención a clientes corporativos del país y extranjero	 Coordinación con proveedores del exterior que maneje gerencia.	 Coordinar y concretar reuniones. encuentros. citas y otras actividades afines	 Planificar la agenda del gerente	 Colaborar y trabajar en unidad con los demás integrantes del departamento administrativo.		Requisitos		 Egresados o Bachilleres en carreras administrativas. ingeniería empresarial o afines	 Dominio de ingles (Avanzado)	 Conocimientos Financieros y comercial	 Disponibilidad de Viajar	 Office avanzado	,Tiempo Completo,Contrato por tiempo determinado,A convenir,0,Asistente de Gerencia Comercial,50,20,Universidad,1,Híbrido,False,False,False,
True,True,DINAMIKA GROUP S.A.C.,Perú,Servicios Generales. Aseo y Seguridad ,2024-08-08T14:11:54,,5,Adaptación al cambio,Pichincha,Inglés ,mecanica de mantenimiento y refrigeracion,¿A QUIÉN BUSCAMOS?	- Formación académica: Profesional universitario en Ingeniería Mecánica. Ingeniería Eléctrica o Ingeniería Industrial con mención en Refrigeración Industrial	- Office a nivel intermedio. AutoCAD. Ms Project.	- TPM. RCM. Análisis Causa Raíz.	- Conocimiento general de la parte mecánica del funcionamiento de equipos.	- Inglés a nivel intermedio.	- Experiencia mínima de 05 años en puestos similares en empresas del rubro industrial.		¿CUÁLES SERÁN TUS PRINCIPALES RESPONSABILIDADES?		- Designar los trabajos preventivos y correctivos que se van a realizar durante el día. según los materiales y mano de obra disponibles.	- Revisar y actualizar los formatos. programas. instructivos y procedimientos de forma anual.	- Brindar capacitación en seguridad y temas técnicos al personal de mantenimiento.,Tiempo Completo,Contrato por tiempo indefinido,500.00 US$ (Mensual),500,Jefe de Area Tecnica,55,25,Universidad,1,Presencial,False,False,False,
False,False,COMSERESTIB CLEANING MORALES &MORALES CIA. LTDA.,Ecuador,Almacén / Logística / Transporte,2024-08-08T14:11:54,,,,Pichincha,Español ,Bachiller,Realizar actividades de manipulación de mercancías durante las operaciones de carga. estiba. descarga. desestiba y transbordo de mercancías transportadas en bodegas. 	Capacidad para comunicar información de forma efectiva. 	,Por Horas,Contrato de obra o labor,450.00 US$ (Mensual),450,Estibador/a,29,18,Bachillerato / Educación Media,10,Presencial,False,False,True,
False,False,Cendiavia C.L,Ecuador,Medicina / Salud,2024-08-08T14:11:55,,3,Comunicación y persuasión,Pichincha,Español ,,Se busca médico radiólogo que brinde diagnóstico y trate diferentes condiciones médicas realizando ecos ultrasonidos y realizar informes de los mismos 	,Tiempo Completo,Otro tipo de contrato,A convenir,0,Medico Radiólogo,,,Postgrado,2,Presencial,False,False,True,
False,False,INMEDECOR S.A,Ecuador,Producción / Operarios / Manufactura,2024-08-08T10:10:42,,2,,Pichincha,,con experiencia,Se requiere contratar un/una Asiste de Producción con los siguientes conocimientos;	•	Manejo de Paquete Office	•	Manejo de programa Project	•	Control y Planificación de la Producción	•	Revisar los despachos que se registren para el día y asignar tareas al personal para su ejecución.	•	Manejo de Personal	•	Control de Calidad	•	Conocimientos en Seguridad Industrial	•	Conocimientos en Gestión Ambiental	•	Experiencia mínima de 2 años en cargos similares	•	Salario a Convenir,Tiempo Completo,Contrato por tiempo indefinido,500.00 US$ (Mensual),500,Asistente de producción,35,25,Educación Técnico/Profesional,1,Presencial,False,False,True,3.5
False,False,EAGLESECURITY COMPAÑIA LIMITADA,Ecuador,Servicios Generales. Aseo y Seguridad ,2024-08-08T11:41:14,,2,Atención al cliente. Gestión de ventas. Liderazgo. Promoción. Resolución de conflictos. Servicio al cliente. Ventas. Logística,Pichincha,,dia,Descripción del Cargo:		Estamos en la búsqueda de una experta en Ventas autónoma y altamente proactiva para liderar nuestras actividades comerciales. Este rol es clave en nuestra empresa. ya que la candidata seleccionada será responsable de todo el proceso de ventas. desde la identificación de clientes potenciales hasta la gestión de la relación con los mismos. La posición se enfoca en la comercialización de servicios de seguridad y limpieza.		Responsabilidades:		    Desarrollar y ejecutar estrategias de ventas para promover y vender nuestros servicios de seguridad y limpieza.	    Identificar. contactar y captar nuevos clientes de manera independiente.	    Preparar y presentar propuestas comerciales. cotizaciones y contratos.	    Gestionar todo el ciclo de ventas. desde la prospección hasta el cierre de la venta.	    Realizar el seguimiento continuo de clientes actuales para asegurar su satisfacción y fomentar la repetición de negocios.	    Mantener actualizada la base de datos de clientes y registrar todas las actividades de ventas.	    Elaborar informes de ventas detallados y reportar directamente a la gerencia.	   		Requisitos:		    Experiencia comprobada en ventas. preferiblemente en los sectores de seguridad y limpieza.	    Capacidad para trabajar de manera independiente y tomar decisiones.	    Excelentes habilidades de comunicación y negociación.	    Fuertes habilidades organizativas y capacidad para manejar múltiples tareas simultáneamente.	    Enfoque orientado a resultados y capacidad para cumplir metas de ventas.		Ofrecemos:		    Salario básico con todos los beneficios por ley y comisiones.	    Oportunidades de crecimiento profesional dentro de la empresa.	    Un entorno de trabajo dinámico. con la libertad de liderar el proceso de ventas.		,Tiempo Completo,Contrato de obra o labor,450.00 US$ (Mensual),450,Agente de ventas,26,23,Bachillerato / Educación Media,1,Presencial,False,False,False,
False,False,Grupo Seiprac ,Ecuador,Ventas,2024-08-08T09:59:44,,,,Pichincha,,Medio tiempo,1.	Prospección y búsqueda de nuevos clientes potenciales.	2.	Establecimiento de relaciones con los clientes actuales y potenciales.	3.	Presentación de productos o servicios a los clientes.	4.	Negociación de términos y precios con los clientes.	5.	Cierre de ventas y seguimiento de los acuerdos.	6.	Seguimiento y servicio post-venta para garantizar la satisfacción del cliente.	7.	Análisis del mercado y de la competencia.	8.	Desarrollo de estrategias de venta y marketing.	9.	Administración de la cartera de clientes.	10.	Generación de reportes y análisis de métricas de ventas.	,Medio Tiempo,Contrato por tiempo indefinido,459.00 US$ (Mensual),459,Asesor/a comercial,30,21,Bachillerato / Educación Media,9,Híbrido,False,False,False,
False,False,Kranemaq S.A.,Ecuador,Construcción y obra,2024-08-08T09:59:44,,3,,Pichincha,,,Estamos en la búsqueda de 4 trabajadores capacitados para realizar el mantenimiento de encofrados. Es indispensable que los candidatos tengan experiencia en el uso de herramientas necesarias para los cambios de lomos de maderas.		Requisitos:		Experiencia previa en mantenimiento de encofrados.	Conocimiento y manejo de herramientas específicas para cambios de lomos.	Disponibilidad inmediata.		Sueldo Básico 	Horario de Lunes a Viernes,Tiempo Completo,Contrato de obra o labor,460.00 US$ (Mensual),460,Trabajador de la construcción,36,23,Educación Básica Secundaria,4,Presencial,False,False,False,
False,False,Wanqara,Ecuador,Ventas,2024-08-08T09:59:44,,2,CRM. Ventas. Microsoft Office,Pichincha,,Asesor comercial con experiencia,Nos encontramos en la búsqueda de ASESORES COMERCIALES. VENDEDORES CALL CENTER con experiencia talentosos. motivados y decididos a alcanzar tanto metas organizacionales como personales.	Somos una empresa líder en ventas de equipos y sistemas de facturación del país. aquí podrás impulsar tu carrera. adquirir nuevos conocimientos y desarrollarte profesionalmente. 	Requisitos:	Contar con experiencia en ventas. telemarketing o call center mínimo 1 año.	Habilidad para identificar las necesidades de los clientes y ofrecer soluciones adecuadas.	Excelentes habilidades de comunicación y capacidad para establecer relaciones sólidas con los clientes.	Habilidad para presentar y demostrar productos tecnológicos de manera efectiva.	Orientación a resultados. habilidades para alcanzar y superar metas de ventas.	Actitud positiva. motivación y pasión por la tecnología.	Capacidad para trabajar de manera independiente y en equipo.	Mantener registros precisos de ventas y seguimiento de clientes en el sistema. 	Persona proactiva. optimista. extrovertida y segura de sí misma	Buen manejo de tonos de voz	Agendamiento de citas con clientes	Cualquier nacionalidad.		La empresa ofrece:	Sueldo fijo 	Esquema comisional adicional al sueldo fijo	Beneficios de Ley. 	Formación profesional continua y capacitaciones constantes en productos tecnológicos. 	Oportunidad de crecimiento profesional 	¡NO PIERDAS ESTA GRAN OPORTUNIDAD Y POSTULATE YA!	,Tiempo Completo,Contrato por tiempo indefinido,A convenir,0,Agente call center,55,20,Bachillerato / Educación Media,10,Presencial,False,False,False,
False,False,NUTRIALIMENTOS,Ecuador,Ventas,2024-08-08T10:35:59,,1,,Pichincha,,Tiempo completo,¡Únete a nuestro equipo! Estamos en busca de chicas impulsadoras con experiencia para formar parte de una empresa líder en el sector alimenticio.		Requisitos:		Experiencia previa en impulso de productos alimenticios (preferiblemente).	Excelentes habilidades de comunicación y ventas.	Proactividad y dinamismo.	Disponibilidad para trabajar a tiempo completo.	Actitud positiva y orientada al cliente.	Salario competitivo.	Oportunidades de crecimiento dentro de la empresa.	Ambiente de trabajo dinámico y profesional.	Si cumples con los requisitos y te apasiona el impulso de productos. ¡te queremos en nuestro equipo!	Interesadas enviar su CV a comercialnutrialimentosnet,Tiempo Completo,Otro tipo de contrato,460.00 US$ (Mensual),460,Impulsadora,,,Bachillerato / Educación Media,2,Presencial,False,False,True,
False,False,Cerberus,Ecuador,CallCenter / Telemercadeo,2024-08-07T15:47:49,,1,Atención al cliente. Gestión de ventas. Habilidad comercial. networking. Negociación. Asesoría comercial. Call Center,Pichincha,,Telemarketing,Tu habilidad para conectar con las personas es lo que nos importa. buscamos ejecutiva call center que cuenten con excelentes habilidades comunicativas y BUEN NIVEL de lectura.		Ofrecemos:	Base Salarial FIJA + Comisiones + Incentivos	Capacitación Constante	Plan Celular	Trabajo Presencial en Edificio Coorporativo	Estabilidad Laboral Comprobada		Requisitos:	* Recursividad de Lenguaje	* Agresividad Comercial	* Buena dicción y vocalización	* Habilidad para resolver problemas de forma inmediata	* PROactiva. Ordenada. Organizada.	* Excelente Presencia	* Experiencia Comprobable	* Edad entre 20 a 35 años		Si te sientes cómodo negociando o manejando situaciones complicadas con clientes difíciles. nos gustaría conocerte.,Medio Tiempo,Contrato por tiempo indefinido,500.00 US$ (Mensual),500,Recepcionista call center,35,22,Bachillerato / Educación Media,3,Presencial,False,False,False,
False,False,COMPAÑIA DE NEGOCIOS ENTRETENIMIENTO Y DIVERSION NDE CIA. LTDA.,Ecuador,Atención a clientes,2024-08-07T15:38:21,,1,Administración de archivos,Pichincha,,Trabajo nocturno,Persona proactiva. que desee formar parte de nuestro equipo. con conocimientos en la preparación de cocteles y bebidas.  Dispuesta a aprender y demostrar sus conocimientos. ,Tiempo Completo,Contrato por tiempo indefinido,475.00 US$ (Mensual),475,Barman,,,Bachillerato / Educación Media,5,Presencial,False,False,True,
False,True,COGAROL CIA LTDA,Ecuador,Administración / Oficina,2024-08-07T15:38:21,,1,Comunicación y persuasión,Pichincha,Español ,Ejecutiva comercial de servicios,-Desarrollar y mantener relaciones con los clientes	-Realizar investigación y análisis del mercado 	-Desarrollar y presentar propuestas de venta 	-Negociar y cerrar acuerdos de venta,Tiempo Completo,Contrato por tiempo indefinido,A convenir,0,Asesor/a comercial,47,30,Universidad,1,Presencial,False,False,True,
False,True,Ingelcom,Ecuador,Dirección / Gerencia,2024-08-07T14:06:11,,2,,Pichincha,,Contrato por obra,Ingeniero Eléctrico con sólida base en diseño y gestión de proyectos industriales.	Experiencia: Mínimo 2 años de experiencia en dirección de proyectos de instalación eléctrica industrial. con un enfoque en proyectos de media tensión	Habilidades Técnicas:	Dominio de software de gestión de proyectos (MS Project. Primavera P6) y diseño CAD (AutoCAD Electrical. EPLAN).	Conocimiento profundo de normas técnicas colombianas (NTC) y estándares internacionales (IEC).	Experiencia en la gestión de equipos de alta tensión y subestaciones.	Habilidades Blandas:	Liderazgo transformacional. con capacidad para inspirar y motivar equipos multidisciplinarios.	Habilidades de comunicación efectiva para interactuar con clientes. proveedores y equipos internos.	Orientación a resultados y capacidad para gestionar múltiples proyectos simultáneamente.	Fuerte enfoque en la seguridad industrial y el cumplimiento de regulaciones.	,Tiempo Completo,Contrato de obra o labor,A convenir,0,Director de Proyecto,50,25,Educación Técnico/Profesional,1,Presencial,False,False,True,4.1
False,False,GLOBAL EDUCATION GLED ECUADOR S.A.,Ecuador,Ventas,2024-08-07T14:06:11,,3,Gestión de ventas. Asesoría comercial. Facturación. Administración de sistemas,Pichincha,Inglés ,Telemarketing y ventas,Buscamos asesor con formación en marketing y ventas. enfoque en servicio al cliente. ideal experiencia en intangibles. buena presencia . ideal con experiencia en telemarketing y cierre de ventas.		Opciones  medio tiempo   60%  de la remuneración es fija  y 40% variable por comisión		Ideal personas que han trabajado con metas de venta y con enfoque en cumplimiento de objetivos mensuales.,Medio Tiempo,Otro tipo de contrato,400.00 US$ (Mensual),400,Asesor comercial,29,24,Universidad,2,Presencial,False,False,False,
False,False,ACERIAS NACIONALES DEL ECUADOR SOCIEDAD ANONIMA A.N.D.E.C.,Ecuador,Atención a clientes,2024-08-07T13:24:33,,2,Gestión de ventas. Negociación,Pichincha,Esperanto ,Pichincha,Andec S.A. requiere un Asesor Comercial en la provincia Pichincha  que cumpla con los objetivos de ventas e imagen establecidos por la empresa. logrando la fidelización permanente de los clientes y satisfaciendo la comercialización de nuestros productos.	* Requisitos: cursando actualmente. egresado o Título Profesional de carreras universitarias de ingeniería civil. industrial. arquitectura. comercial. marketing. ventas. publicidad. o afines.	* Sueldo base + comisión	,Tiempo Completo,Contrato por tiempo indefinido,500.00 US$ (Mensual),500,Asesor Comercial,50,18,Universidad,1,Híbrido,False,False,True,
False,True,Ingelcom,Ecuador,Otros,2024-08-07T12:37:52,,3,Aceptación de errores y fracasos. Adaptación al cambio,Pichincha,,polifuncional,Buscamos chofer con licencia profesional. para transporte y entrega de mercadería de nuestros clientes. Adicional a eso es importante que tenga conocimiento en perchar productos. Entregar y recibir productos en bodega. ,Tiempo Completo,Otro tipo de contrato,A convenir,0,chofer,40,25,Bachillerato / Educación Media,1,Presencial,False,False,False,4.1
False,False,CORPORACIÓN PURIFICA ECUADOR CORPURIFICA S.A.,Ecuador,Ventas,2024-08-07T11:57:07,,1,Gestión de ventas,Pichincha,,,"¡Únete a Carico Internacional como Asesor Comercial Independiente!		En Carico Internacional. estamos en la búsqueda de Asesores Comerciales Independientes con experiencia para formar parte de nuestro equipo. Si eres un profesional apasionado por las ventas y el servicio al cliente. esta es tu oportunidad de crecer y desarrollar tu carrera con nosotros.		¿Qué ofrecemos?		Crecimiento profesional: Desarrolla tus habilidades y alcanza tus metas empresariales con nuestro apoyo continuo.	Herramientas y capacitación: Accede a recursos que te ayudarán a ser exitoso en tu rol.	Ambiente de trabajo dinámico: Únete a un equipo motivado y enérgico. comprometido con la excelencia.	Requisitos imprescindibles:		Experiencia: Mínimo 2 años en venta directa o atención al cliente.	Habilidades: Excelente fluidez verbal. poder de negociación. iniciativa y actitud positiva.	Autonomía: Capacidad para trabajar de manera independiente y gestionar tu tiempo eficazmente.	Educación: Bachillerato en adelante.	Flexibilidad: Disponibilidad para viajar 	Perfil del candidato ideal:		Edad: Entre 18 y 50 años.	Conocimientos: adaptación al cambio. gestión de ventas y servicio al cliente.	Si cumples con estos requisitos y estás listo para unirte a una empresa que valora tu talento. envíanos tu hoja de vida con el asunto ""ASESOR/A COMERCIAL"".		¡Estamos deseando contar con tu talento en Carico Internacional!",Tiempo Completo,Otro tipo de contrato,460.00 US$ (Mensual),460,Asesor Comercial Comisionista,50,18,Bachillerato / Educación Media,5,Presencial,False,False,False,
False,False,Talentos,Ecuador,Docencia,2024-08-07T10:38:32,,2,,Pichincha,Inglés ,de Inglés,Institución Educativa Particular. dedicada a la enseñanza de niños y adolescentes. requiere contratar personal docente para el área de Inglés. para nivel de preescolar. básica elemental. media y bachillerato.	El docente deberá cumplir con los requerimientos propios de su puesto: 	Planificación curricular	Herramientas digitales	Desarrollo de aprendizaje a través de proyectos	Persona creativa e innovadora	Trabajo en equipo	Líder dentro de su grupo de estudiantes	,Por Horas,Otro tipo de contrato,400.00 US$ (Mensual),400,Profesoras,,,Universidad,2,Presencial,False,False,True,
False,True,PROMEFA,Ecuador,Almacén / Logística / Transporte,2024-08-07T10:38:33,,3,,Pichincha,,Chofer Polifuncional,Busco Chofer Polifuncional para transporte de mercadería:	- carga y descarga	- Vivir al sur de Quito 	- fuerte	- Dias que no viaja deberá realizar actividades acorde a las necesidades de la empresa	Puede dejar su hoja de vida física en la tienda de Muebles Promefa 	O984O56OO3,Medio Tiempo,Contrato por tiempo indefinido,475.00 US$ (Mensual),475,Chofer licencia E,,,Educación Técnico/Profesional,2,Presencial,False,False,False,
False,False,Talentos,Ecuador,Docencia,2024-08-07T10:38:32,,2,,Pichincha,,Química y Biología,Institución Educativa Particular. dedicada a la enseñanza de niños y adolescentes. requiere contratar personal docente para el área de Química y Biología para nivel de básica elemental. media y bachillerato.	El docente deberá cumplir con los requerimientos propias de su puesto: 	Planificación curricular	Herramientas digitales	Desarrollo de aprendizaje a través de proyectos	Persona creativa e innovadora	Trabajo en equipo	Líder dentro de su grupo de estudiantes,Por Horas,Otro tipo de contrato,400.00 US$ (Mensual),400,Profesora,,,Universidad,1,Presencial,False,False,True,
